362618622817992704	381095860	0
398471183143665664	335950885	0
448123681344978944	377648571	0
439288872522874881	582157327	0
449401753004670976	1641165540	0
393318947388268545	92219465	0
400297182432993280	281403039	0
449585852549578753	16070316	0
446771382819368960	145447909	0
456701427620909056	96288119	0
458951946871660544	2362578853	0
447425901106454528	105861927	0
355760223044124672	261315861	0
439906210163093504	198928899	0
457873807181901824	47769446	0
458307581199413248	1430782507	0
372653852379459584	231592772	0
385520399444086784	193580859	0
445752806218027008	323528081	0
349353248517406721	482662878	0
458739705752731648	433707620	0
467044733316247552	430160493	0
466923865042464770	498048489	1
453253612551303168	1444476558	0
449444626886184961	931566216	1
436137299206615041	275035206	0
448159091345862656	376029084	0
408412429924593666	1729742900	0
447066177668280320	496309153	0
450874635131707392	107549608	0
462715551945883649	141294606	0
465703878671863808	419897249	0
452458100285390848	249724288	0
426774100598460416	214298072	1
467852022499123200	52127882	0
466935383889305600	416430549	0
461607136947372032	48196521	0
446746487540572161	609945882	0
451604691210993664	201083294	0
450764884180238336	96565174	0
448139742299709441	1898812784	0
420071048621477889	23885197	0
363646654450114562	137461416	1
449300594961182721	159470070	0
462902631422517249	1260365178	0
363728752985260032	621481612	0
448417321573285890	115540782	0
467031577361653760	24969043	0
446857912481509377	62163806	0
447743297499328513	313617057	0
354615822481752064	130572203	0
449392044906397696	2335909626	0
446740660063059968	1073011992	0
405365352454176768	1737949814	0
401440585124286465	930199472	0
467325046894387200	1566520640	0
467043574547484672	146477275	0
367754807647690752	813054882	0
463550691848376321	428832665	0
434224361323520002	36802655	0
451817204791926784	267293635	0
447176244149637120	27983191	0
464036763011268608	22918030	0
467363187306684416	739298731	0
449376376333033472	319637368	0
456117056384286720	899133913	0
368306376675983360	27304161	0
450001194585686017	1647466956	0
364865195429998593	634735944	0
465631937512878081	1598994289	1
455391823540670465	124379970	0
467398963109187585	22539846	0
458997760831029248	1084622714	0
461335626432778240	766672476	0
450661314092728320	1005466790	0
426465221004120064	425111044	0
392974827083948032	92219465	0
466357333980114944	19316807	1
466383197069377537	542729893	0
465003026256654337	43011111	0
467486801318649856	17238069	0
425992430723559424	2180482770	1
447725440506273792	73562531	0
367888528136765440	35822075	0
447103028689387520	129617897	0
453228120448184320	321001022	0
366663260331704320	561488294	0
362724742723158017	299146920	0
467941256337698816	65982957	0
456180304806297600	852798973	0
467844590016278528	2409414661	0
447801727119405056	487091493	0
374919223903911936	14528519	1
467316481316093952	283179357	0
447035216600002560	360925888	0
447350460459266048	860415787	0
435471876442587137	353200276	0
385187080479207424	225989116	0
354704530698539008	1044040123	0
364564316202074113	150058738	1
465438015246970880	320033203	0
450722008436056066	595517903	0
357535910914555907	36066386	0
440310498223861761	612242199	0
360980600938708992	210097593	0
450350125110792192	2447144477	0
460432128367656960	23122769	0
461131128666333185	715003	0
460372048699998208	1515890040	1
457575496725708800	511259883	0
461926696795783168	82486355	0
395945456355659776	29990795	0
446753910922170368	273535653	0
444732685630844928	122599470	0
440310186860105728	57101559	0
448223023040966657	24215633	0
361209301924196354	18749967	0
458614070313115648	890831	0
447436143798517760	538599827	0
339905722554908672	110559835	0
438859729671311360	6498702	0
365386706171609088	19365044	0
354321283443458048	41432327	0
426939444680085504	19512696	0
368533730282848256	1461944408	0
462203293360328704	1107834031	0
466897558590062592	2394817579	0
385835071992639488	27567322	0
449161340939423744	243228907	0
365940354677088256	1337453150	0
354993789573677056	86339112	0
432163386294423552	70795621	0
460161278590586880	68720569	0
424056050866606080	2244848114	0
465212885313257472	50020580	0
464977626306985984	182369600	0
374813122387017728	21572529	0
433662425200472064	329811697	1
463667106744373249	1308675822	0
448280002685980672	2327167023	0
458580099948752896	211398099	0
421617431036301312	404989498	0
454497617612132352	325306283	1
468056500314062849	436696713	0
459905738425769984	121933159	0
453591698426564608	89078362	1
405842360891760640	64849042	0
447418437686804480	1620449059	0
358404480909316096	715523102	0
453697563019857921	511178999	0
458324334814453760	547164000	0
447266569010180096	18373340	0
393624316803555328	534910838	0
451740398118268928	19585126	0
356896059525566464	297160106	0
457260798357020672	948860096	0
440310297589321728	149263211	0
408741635061592065	2161564495	0
447653017492680704	12280	0
356795624592646144	15285788	0
433770757756162048	36802655	0
462312224233881600	147614612	0
453131879265624064	998135726	0
364741052789297153	1240992162	0
456872418934812672	1892842986	0
446879739387445248	1733031246	0
450652499264172032	1064599256	0
450734523526160384	45646831	0
396878363500871680	102911931	0
447801107712978944	14300117	0
464780533478596608	2414309864	0
357186710242729985	5299942	0
377328121181380608	19719369	0
446796565039304707	287038937	0
398291592714280961	17854819	0
447210796573921280	20835671	0
459187278225477633	394519921	1
368072298341072896	115736263	0
462002354217553920	2265078817	0
450455451184795648	166788313	0
460722809954926592	14461551	0
440215769885179904	40941133	0
393351349548879872	377773501	0
367012800335319040	61342056	0
460152796315000832	40422385	0
432168499448799233	64550936	0
455224872961318912	25672243	0
468234647126953984	74008439	0
461120712233590784	91276455	0
447454597854924800	235652107	0
453276284789878784	2288204209	0
379220864153026560	1620449059	0
452176102069649408	1314956556	0
421027908300591104	575824758	0
460936509492068352	511178999	0
449380554702462977	2168849106	1
450054185615372290	12280	1
357730784582447105	1044200016	0
460590369785520129	1665687570	1
395604721735454720	10869022	0
392691580013776897	1219656624	0
377499831310090241	906984799	1
457944115955896320	541888432	1
463769608076668928	30461042	0
450606550256590849	532689523	0
450609846878867456	450453055	0
422864405072576513	331636896	0
467185560847929344	615597834	0
380318819329523712	32867239	0
395916705056444416	884938003	0
461392803126583296	601023019	0
423136966742261761	174753863	0
430750781487063041	381133444	0
459103063429500929	269660243	0
467034507863162880	20873757	0
375345131177910272	356802308	0
410012272934027264	715003	0
447896129775370240	1187359033	0
345257366633213953	632341632	0
449878810868334593	1854335850	0
446732159878172672	375291834	1
